Year,Month,RecreationVisits,UnitCode
2011,2,4644,LAVO
2011,3,7119,LAVO
2011,4,6402,LAVO
2011,5,20024,LAVO
2011,6,44712,LAVO
2011,7,83008,LAVO
2011,8,70924,LAVO
2011,9,68174,LAVO
2011,10,27290,LAVO
2011,11,5949,LAVO
2011,12,5505,LAVO
2012,1,6702,LAVO
2012,2,5970,LAVO
2012,3,1758,LAVO
2012,4,9867,LAVO
2012,5,28548,LAVO
2012,6,56793,LAVO
2012,7,98098,LAVO
2012,8,91293,LAVO
2012,9,59874,LAVO
2012,10,35415,LAVO
2012,11,6531,LAVO
2012,12,6804,LAVO
2013,1,14298,LAVO
2013,2,7611,LAVO
2013,3,5847,LAVO
2013,4,9906,LAVO
2013,5,26468,LAVO
2013,6,67368,LAVO
2013,7,102986,LAVO
2013,8,104876,LAVO
2013,9,64968,LAVO
2013,10,7086,LAVO
2013,11,11246,LAVO
2013,12,4749,LAVO
2014,1,5787,LAVO
2014,2,5835,LAVO
2014,3,8472,LAVO
2014,4,8434,LAVO
2014,5,29121,LAVO
2014,6,66774,LAVO
2014,7,98926,LAVO
2014,8,93162,LAVO
2014,9,62349,LAVO
2014,10,33405,LAVO
2014,11,10392,LAVO
2014,12,10320,LAVO
2015,1,9084,LAVO
2015,2,7212,LAVO
2015,3,8262,LAVO
2015,4,10980,LAVO
2015,5,31023,LAVO
2015,6,63211,LAVO
2015,7,106868,LAVO
2015,8,106166,LAVO
2015,9,70956,LAVO
2015,10,37395,LAVO
2015,11,8829,LAVO
2015,12,8106,LAVO
2016,1,9627,LAVO
2016,2,8730,LAVO
2016,3,8967,LAVO
2016,4,12294,LAVO
2016,5,29355,LAVO
2016,6,74193,LAVO
2016,7,120958,LAVO
2016,8,105114,LAVO
2016,9,88631,LAVO
2016,10,64396,LAVO
2016,11,8373,LAVO
2016,12,5430,LAVO
2017,1,9231,LAVO
2017,2,7203,LAVO
2017,3,7002,LAVO
2017,4,10518,LAVO
2017,5,31173,LAVO
2017,6,58880,LAVO
2017,7,122834,LAVO
2017,8,111514,LAVO
2017,9,88592,LAVO
2017,10,40581,LAVO
2017,11,10335,LAVO
2017,12,9393,LAVO
2018,1,10263,LAVO
2018,2,7194,LAVO
2018,3,7773,LAVO
2018,4,21216,LAVO
2018,5,34144,LAVO
2018,6,75220,LAVO
2018,7,114368,LAVO
2018,8,91422,LAVO
2018,9,75514,LAVO
2018,10,45236,LAVO
2018,11,9480,LAVO
2018,12,7605,LAVO
2019,1,8646,LAVO
2019,2,6561,LAVO
2019,3,7944,LAVO
2019,4,12477,LAVO
2019,5,25170,LAVO
2019,6,63803,LAVO
2019,7,105535,LAVO
2019,8,98109,LAVO
2019,9,75502,LAVO
2019,10,88428,LAVO
2019,11,12879,LAVO
2019,12,11985,LAVO
2020,1,10770,LAVO
2020,2,11655,LAVO
2020,3,6933,LAVO
2020,4,0,LAVO
2020,5,3108,LAVO
2020,6,83355,LAVO
2020,7,135668,LAVO
2020,8,120112,LAVO
2020,9,67992,LAVO
2020,10,72363,LAVO
2020,11,16947,LAVO
2020,12,13371,LAVO
2021,1,10455,LAVO
2021,2,8616,LAVO
2021,3,8847,LAVO
2021,4,18873,LAVO
2021,5,53906,LAVO
2021,6,105549,LAVO
2021,7,120113,LAVO
2021,8,558,LAVO
2021,9,0,LAVO
2021,10,14856,LAVO
2021,11,11484,LAVO
2021,12,6378,LAVO
2022,1,9894,LAVO
2022,2,8184,LAVO
2022,3,7764,LAVO
2022,4,13539,LAVO
2022,5,21836,LAVO
2022,6,70558,LAVO
2022,7,110025,LAVO
2022,8,94788,LAVO
2022,9,53204,LAVO
2022,10,41193,LAVO
2022,11,9063,LAVO
2022,12,6243,LAVO
2023,1,5475,LAVO
2023,2,5775,LAVO
2023,3,5775,LAVO
2023,4,6180,LAVO
2023,5,23184,LAVO
2023,6,52352,LAVO
2023,7,103383,LAVO
2023,8,83646,LAVO
2023,9,69877,LAVO
2023,10,44773,LAVO
2023,11,9495,LAVO
2023,12,9063,LAVO
1979,1,22275,MACA
1979,2,23508,MACA
1979,3,79881,MACA
1979,4,111690,MACA
1979,5,138046,MACA
1979,6,176960,MACA
1979,7,225700,MACA
1979,8,217416,MACA
1979,9,151588,MACA
1979,10,91296,MACA
1979,11,81924,MACA
1979,12,64626,MACA
1980,1,51540,MACA
1980,2,43032,MACA
1980,3,65949,MACA
1980,4,109110,MACA
1980,5,140112,MACA
1980,6,202513,MACA
1980,7,263763,MACA
1980,8,231955,MACA
1980,9,136944,MACA
1980,10,112689,MACA
1980,11,75669,MACA
1980,12,62511,MACA
1981,1,39627,MACA
1981,2,46404,MACA
1981,3,71544,MACA
1981,4,89301,MACA
1981,5,141085,MACA
1981,6,191135,MACA
1981,7,248149,MACA
1981,8,217528,MACA
1981,9,132009,MACA
1981,10,100908,MACA
1981,11,67320,MACA
1981,12,59307,MACA
1982,1,42495,MACA
1982,2,48234,MACA
1982,3,82521,MACA
1982,4,105072,MACA
1982,5,159901,MACA
1982,6,197169,MACA
1982,7,264400,MACA
1982,8,232287,MACA
1982,9,142435,MACA
1982,10,117654,MACA
1982,11,70275,MACA
1982,12,64233,MACA
1983,1,50820,MACA
1983,2,53370,MACA
1983,3,80112,MACA
1983,4,99828,MACA
1983,5,144742,MACA
1983,6,190473,MACA
1983,7,258128,MACA
1983,8,221949,MACA
1983,9,145764,MACA
1983,10,119409,MACA
1983,11,77616,MACA
1983,12,56292,MACA
1984,1,52446,MACA
1984,2,59125,MACA
1984,3,72855,MACA
1984,4,104160,MACA
1984,5,138747,MACA
1984,6,197463,MACA
1984,7,269086,MACA
1984,8,219009,MACA
1984,9,153215,MACA
1984,10,95706,MACA
1984,11,70398,MACA
1984,12,69240,MACA
1985,1,41633,MACA
1985,2,51759,MACA
1985,3,88062,MACA
1985,4,133719,MACA
1985,5,140294,MACA
1985,6,206132,MACA
1985,7,250764,MACA
1985,8,238619,MACA
1985,9,131645,MACA
1985,10,90999,MACA
1985,11,68160,MACA
1985,12,66153,MACA
1986,1,62196,MACA
1986,2,42939,MACA
1986,3,108708,MACA
1986,4,118365,MACA
1986,5,159901,MACA
1986,6,212375,MACA
1986,7,262542,MACA
1986,8,252381,MACA
1986,9,139436,MACA
1986,10,119931,MACA
1986,11,99526,MACA
1986,12,68373,MACA
1987,1,57591,MACA
1987,2,64467,MACA
1987,3,104514,MACA
1987,4,129291,MACA
1987,5,146033,MACA
1987,6,196314,MACA
1987,7,302438,MACA
1987,8,217902,MACA
1987,9,144598,MACA
1987,10,147219,MACA
1987,11,76845,MACA
1987,12,49128,MACA
1988,1,65985,MACA
1988,2,57006,MACA
1988,3,115062,MACA
1988,4,105165,MACA
1988,5,142990,MACA
1988,6,252776,MACA
1988,7,298364,MACA
1988,8,253809,MACA
1988,9,147642,MACA
1988,10,134400,MACA
1988,11,84393,MACA
1988,12,78018,MACA
1989,1,67506,MACA
1989,2,56369,MACA
1989,3,115784,MACA
1989,4,129081,MACA
1989,5,123912,MACA
1989,6,205212,MACA
1989,7,296418,MACA
1989,8,260555,MACA
1989,9,155002,MACA
1989,10,138077,MACA
1989,11,85527,MACA
1989,12,39397,MACA
1990,1,80526,MACA
1990,2,53194,MACA
1990,3,97443,MACA
1990,4,126450,MACA
1990,5,144859,MACA
1990,6,241100,MACA
1990,7,379886,MACA
1990,8,294895,MACA
1990,9,155965,MACA
1990,10,182916,MACA
1990,11,99123,MACA
1990,12,68181,MACA
1991,1,57212,MACA
1991,2,72510,MACA
1991,3,119232,MACA
1991,4,165385,MACA
1991,5,228195,MACA
1991,6,253175,MACA
1991,7,376291,MACA
1991,8,338563,MACA
1991,9,182265,MACA
1991,10,165597,MACA
1991,11,104418,MACA
1991,12,95352,MACA
1992,1,88092,MACA
1992,2,73896,MACA
1992,3,156955,MACA
1992,4,201470,MACA
1992,5,188841,MACA
1992,6,376827,MACA
1992,7,380233,MACA
1992,8,356196,MACA
1992,9,190564,MACA
1992,10,168161,MACA
1992,11,104562,MACA
1992,12,107061,MACA
1993,1,95423,MACA
1993,2,94486,MACA
1993,3,161633,MACA
1993,4,192885,MACA
1993,5,227802,MACA
1993,6,325410,MACA
1993,7,385616,MACA
1993,8,339535,MACA
1993,9,201691,MACA
1993,10,172532,MACA
1993,11,95021,MACA
1993,12,104200,MACA
1994,1,60231,MACA
1994,2,74208,MACA
1994,3,123510,MACA
1994,4,142738,MACA
1994,5,189280,MACA
1994,6,271733,MACA
1994,7,324676,MACA
1994,8,285552,MACA
1994,9,172591,MACA
1994,10,162778,MACA
1994,11,99549,MACA
1994,12,103089,MACA
1995,1,90393,MACA
1995,2,82856,MACA
1995,3,138473,MACA
1995,4,182025,MACA
1995,5,167693,MACA
1995,6,220684,MACA
1995,7,366220,MACA
1995,8,240125,MACA
1995,9,163981,MACA
1995,10,151591,MACA
1995,11,90445,MACA
1995,12,41223,MACA
1996,1,60604,MACA
1996,2,81088,MACA
1996,3,118192,MACA
1996,4,152497,MACA
1996,5,196004,MACA
1996,6,223459,MACA
1996,7,296946,MACA
1996,8,266166,MACA
1996,9,163971,MACA
1996,10,153594,MACA
1996,11,106298,MACA
1996,12,78010,MACA
1997,1,69655,MACA
1997,2,68587,MACA
1997,3,126527,MACA
1997,4,167464,MACA
1997,5,221359,MACA
1997,6,259545,MACA
1997,7,263199,MACA
1997,8,305330,MACA
1997,9,166438,MACA
1997,10,161811,MACA
1997,11,105556,MACA
1997,12,82187,MACA
1998,1,73200,MACA
1998,2,80094,MACA
1998,3,130411,MACA
1998,4,150654,MACA
1998,5,207603,MACA
1998,6,261467,MACA
1998,7,338644,MACA
1998,8,301624,MACA
1998,9,207551,MACA
1998,10,175840,MACA
1998,11,108956,MACA
1998,12,77948,MACA
1999,1,73891,MACA
1999,2,71390,MACA
1999,3,108260,MACA
1999,4,144734,MACA
1999,5,173504,MACA
1999,6,192534,MACA
1999,7,273025,MACA
1999,8,199534,MACA
1999,9,145026,MACA
1999,10,127397,MACA
1999,11,105035,MACA
1999,12,96653,MACA
2000,1,79362,MACA
2000,2,80806,MACA
2000,3,122133,MACA
2000,4,147296,MACA
2000,5,156386,MACA
2000,6,203876,MACA
2000,7,248998,MACA
2000,8,202303,MACA
2000,9,165179,MACA
2000,10,148036,MACA
2000,11,103125,MACA
2000,12,91768,MACA
2001,1,84248,MACA
2001,2,76457,MACA
2001,3,116177,MACA
2001,4,156347,MACA
2001,5,188844,MACA
2001,6,218974,MACA
2001,7,290654,MACA
2001,8,255026,MACA
2001,9,151840,MACA
2001,10,142693,MACA
2001,11,105273,MACA
2001,12,97047,MACA
2002,1,84214,MACA
2002,2,77786,MACA
2002,3,117227,MACA
2002,4,162102,MACA
2002,5,188346,MACA
2002,6,219318,MACA
2002,7,289792,MACA
2002,8,256113,MACA
2002,9,158911,MACA
2002,10,141267,MACA
2002,11,104066,MACA
2002,12,92165,MACA
2003,1,82516,MACA
2003,2,72841,MACA
2003,3,116210,MACA
2003,4,159171,MACA
2003,5,188335,MACA
2003,6,217213,MACA
2003,7,288435,MACA
2003,8,261275,MACA
2003,9,157770,MACA
2003,10,127128,MACA
2003,11,103854,MACA
2003,12,94389,MACA
2004,1,83723,MACA
2004,2,78193,MACA
2004,3,117950,MACA
2004,4,158941,MACA
2004,5,189744,MACA
2004,6,214799,MACA
2004,7,290655,MACA
2004,8,259639,MACA
2004,9,165896,MACA
2004,10,139818,MACA
2004,11,98800,MACA
2004,12,90109,MACA
2005,1,83583,MACA
2005,2,76496,MACA
2005,3,117729,MACA
2005,4,160263,MACA
2005,5,191388,MACA
2005,6,220291,MACA
2005,7,288849,MACA
2005,8,241040,MACA
2005,9,159409,MACA
2005,10,143111,MACA
2005,11,102913,MACA
2005,12,92934,MACA
2006,1,22036,MACA
2006,2,10776,MACA
2006,3,37930,MACA
2006,4,60784,MACA
2006,5,50417,MACA
2006,6,80033,MACA
2006,7,128416,MACA
2006,8,74710,MACA
2006,9,47244,MACA
2006,10,47891,MACA
2006,11,22271,MACA
2006,12,15426,MACA
2007,1,8468,MACA
2007,2,7241,MACA
2007,3,35698,MACA
2007,4,49478,MACA
2007,5,44526,MACA
2007,6,66555,MACA
2007,7,106132,MACA
2007,8,62598,MACA
2007,9,35703,MACA
2007,10,39479,MACA
2007,11,19583,MACA
2007,12,11844,MACA
2008,1,7054,MACA
2008,2,8830,MACA
2008,3,37805,MACA
2008,4,35825,MACA
2008,5,43988,MACA
2008,6,63600,MACA
2008,7,92067,MACA
2008,8,66694,MACA
2008,9,24794,MACA
2008,10,36364,MACA
2008,11,18314,MACA
2008,12,10839,MACA
2009,1,7775,MACA
2009,2,7017,MACA
2009,3,33248,MACA
2009,4,51754,MACA
2009,5,45077,MACA
2009,6,70509,MACA
2009,7,108505,MACA
2009,8,72432,MACA
2009,9,35527,MACA
2009,10,37200,MACA
2009,11,22726,MACA
2009,12,12086,MACA
2010,1,6653,MACA
2010,2,7299,MACA
2010,3,36041,MACA
2010,4,56275,MACA
2010,5,41490,MACA
2010,6,67955,MACA
2010,7,107740,MACA
2010,8,69905,MACA
2010,9,36347,MACA
2010,10,39291,MACA
2010,11,18619,MACA
2010,12,9610,MACA
2011,1,6889,MACA
2011,2,7301,MACA
2011,3,35195,MACA
2011,4,54848,MACA
2011,5,42377,MACA
2011,6,66664,MACA
2011,7,105659,MACA
2011,8,61642,MACA
2011,9,33530,MACA
2011,10,38185,MACA
2011,11,18470,MACA
2011,12,12559,MACA
2012,1,7845,MACA
2012,2,9473,MACA
2012,3,43189,MACA
2012,4,59442,MACA
2012,5,48640,MACA
2012,6,73889,MACA
2012,7,97663,MACA
2012,8,63890,MACA
2012,9,34673,MACA
2012,10,37098,MACA
2012,11,20067,MACA
2012,12,12185,MACA
2013,1,7795,MACA
2013,2,8393,MACA
2013,3,44118,MACA
2013,4,48492,MACA
2013,5,48245,MACA
2013,6,78842,MACA
2013,7,104055,MACA
2013,8,71310,MACA
2013,9,34847,MACA
2013,10,15222,MACA
2013,11,20067,MACA
2013,12,13155,MACA
2014,1,7874,MACA
2014,2,8162,MACA
2014,3,39127,MACA
2014,4,55227,MACA
2014,5,49208,MACA
2014,6,71277,MACA
2014,7,103454,MACA
2014,8,76675,MACA
2014,9,33196,MACA
2014,10,45590,MACA
2014,11,18691,MACA
2014,12,14147,MACA
2015,1,10855,MACA
2015,2,7256,MACA
2015,3,35734,MACA
2015,4,54063,MACA
2015,5,53402,MACA
2015,6,77976,MACA
2015,7,101179,MACA
2015,8,104592,MACA
2015,9,42206,MACA
2015,10,44724,MACA
2015,11,19240,MACA
2015,12,15668,MACA
2016,1,11253,MACA
2016,2,9541,MACA
2016,3,48508,MACA
2016,4,54541,MACA
2016,5,50686,MACA
2016,6,80641,MACA
2016,7,119420,MACA
2016,8,72008,MACA
2016,9,46909,MACA
2016,10,52302,MACA
2016,11,24986,MACA
2016,12,15719,MACA
2017,1,9842,MACA
2017,2,11027,MACA
2017,3,45290,MACA
2017,4,60668,MACA
2017,5,50498,MACA
2017,6,82062,MACA
2017,7,115323,MACA
2017,8,84608,MACA
2017,9,41365,MACA
2017,10,48939,MACA
2017,11,22779,MACA
2017,12,15452,MACA
2018,1,7719,MACA
2018,2,11148,MACA
2018,3,49184,MACA
2018,4,52052,MACA
2018,5,56309,MACA
2018,6,74990,MACA
2018,7,101397,MACA
2018,8,61888,MACA
2018,9,44885,MACA
2018,10,44821,MACA
2018,11,21140,MACA
2018,12,7673,MACA
2019,1,3651,MACA
2019,2,10346,MACA
2019,3,45779,MACA
2019,4,55210,MACA
2019,5,53461,MACA
2019,6,76995,MACA
2019,7,102436,MACA
2019,8,72400,MACA
2019,9,43525,MACA
2019,10,48713,MACA
2019,11,22247,MACA
2019,12,16827,MACA
2020,1,14165,MACA
2020,2,9992,MACA
2020,3,25860,MACA
2020,4,8441,MACA
2020,5,12208,MACA
2020,6,32448,MACA
2020,7,40736,MACA
2020,8,38030,MACA
2020,9,30167,MACA
2020,10,36532,MACA
2020,11,26625,MACA
2020,12,15188,MACA
2021,1,9297,MACA
2021,2,11482,MACA
2021,3,36663,MACA
2021,4,47678,MACA
2021,5,42128,MACA
2021,6,63254,MACA
2021,7,96985,MACA
2021,8,47231,MACA
2021,9,49594,MACA
2021,10,57384,MACA
2021,11,33893,MACA
2021,12,20185,MACA
2022,1,15564,MACA
2022,2,21387,MACA
2022,3,58904,MACA
2022,4,71387,MACA
2022,5,64440,MACA
2022,6,87578,MACA
2022,7,99118,MACA
2022,8,66598,MACA
2022,9,67712,MACA
2022,10,62095,MACA
2022,11,29340,MACA
2022,12,19024,MACA
2023,1,16799,MACA
2023,2,21074,MACA
2023,3,54762,MACA
2023,4,62436,MACA
2023,5,64418,MACA
2023,6,78021,MACA
2023,7,95306,MACA
2023,8,61473,MACA
2023,9,61098,MACA
2023,10,72111,MACA
2023,11,38589,MACA
2023,12,28363,MACA
1979,1,1664,MEVE
1979,2,1840,MEVE
1979,3,6368,MEVE
1979,4,12209,MEVE
1979,5,1711,MEVE
1979,6,87622,MEVE
1979,7,123625,MEVE
1979,8,123412,MEVE
1979,9,70815,MEVE
1979,10,34938,MEVE
1979,11,6375,MEVE
1979,12,3136,MEVE
1980,1,1488,MEVE
1980,2,1152,MEVE
1980,3,3411,MEVE
1980,4,10747,MEVE
1980,5,49573,MEVE
1980,6,98423,MEVE
1980,7,131207,MEVE
1980,8,133071,MEVE
1980,9,68377,MEVE
1980,10,30755,MEVE
1980,11,7245,MEVE
1980,12,3808,MEVE
1981,1,3402,MEVE
1981,2,1808,MEVE
1981,3,3200,MEVE
1981,4,12104,MEVE
1981,5,65226,MEVE
1981,6,108301,MEVE
1981,7,141882,MEVE
1981,8,130318,MEVE
1981,9,77007,MEVE
1981,10,35166,MEVE
1981,11,7378,MEVE
1981,12,2816,MEVE
1982,1,1200,MEVE
1982,2,1872,MEVE
1982,3,5552,MEVE
1982,4,13090,MEVE
1982,5,57751,MEVE
1982,6,117150,MEVE
1982,7,146716,MEVE
1982,8,141005,MEVE
1982,9,73581,MEVE
1982,10,32393,MEVE
1982,11,9010,MEVE
1982,12,3648,MEVE
1983,1,3584,MEVE
1983,2,3200,MEVE
1983,3,7680,MEVE
1983,4,14620,MEVE
1983,5,65574,MEVE
1983,6,108195,MEVE
1983,7,141833,MEVE
1983,8,130249,MEVE
1983,9,79709,MEVE
1983,10,38707,MEVE
1983,11,8364,MEVE
1983,12,2400,MEVE
1984,1,2528,MEVE
1984,2,3078,MEVE
1984,3,8663,MEVE
1984,4,14269,MEVE
1984,5,47117,MEVE
1984,6,92120,MEVE
1984,7,117588,MEVE
1984,8,120858,MEVE
1984,9,72038,MEVE
1984,10,26087,MEVE
1984,11,7636,MEVE
1984,12,4883,MEVE
1985,1,5346,MEVE
1985,2,4628,MEVE
1985,3,10218,MEVE
1985,4,20971,MEVE
1985,5,65931,MEVE
1985,6,117501,MEVE
1985,7,155297,MEVE
1985,8,139039,MEVE
1985,9,82706,MEVE
1985,10,36328,MEVE
1985,11,11246,MEVE
1985,12,7060,MEVE
1986,1,7497,MEVE
1986,2,4799,MEVE
1986,3,16430,MEVE
1986,4,20449,MEVE
1986,5,66006,MEVE
1986,6,111035,MEVE
1986,7,154908,MEVE
1986,8,147714,MEVE
1986,9,81426,MEVE
1986,10,33974,MEVE
1986,11,7980,MEVE
1986,12,6670,MEVE
1987,1,4386,MEVE
1987,2,4441,MEVE
1987,3,9726,MEVE
1987,4,23938,MEVE
1987,5,75867,MEVE
1987,6,125223,MEVE
1987,7,165166,MEVE
1987,8,156573,MEVE
1987,9,101517,MEVE
1987,10,45013,MEVE
1987,11,12266,MEVE
1987,12,4450,MEVE
1988,1,3753,MEVE
1988,2,5577,MEVE
1988,3,14533,MEVE
1988,4,26583,MEVE
1988,5,79298,MEVE
1988,6,128602,MEVE
1988,7,172929,MEVE
1988,8,164245,MEVE
1988,9,108421,MEVE
1988,10,52549,MEVE
1988,11,10617,MEVE
1988,12,5076,MEVE
1989,1,2990,MEVE
1989,2,3401,MEVE
1989,3,14593,MEVE
1989,4,21683,MEVE
1989,5,57557,MEVE
1989,6,111661,MEVE
1989,7,128270,MEVE
1989,8,134791,MEVE
1989,9,70471,MEVE
1989,10,37899,MEVE
1989,11,10457,MEVE
1989,12,6272,MEVE
1990,1,3926,MEVE
1990,2,4232,MEVE
1990,3,12856,MEVE
1990,4,25531,MEVE
1990,5,56647,MEVE
1990,6,111215,MEVE
1990,7,142952,MEVE
1990,8,136687,MEVE
1990,9,69788,MEVE
1990,10,33157,MEVE
1990,11,9583,MEVE
1990,12,4801,MEVE
1991,1,3885,MEVE
1991,2,6001,MEVE
1991,3,12317,MEVE
1991,4,22225,MEVE
1991,5,61574,MEVE
1991,6,96769,MEVE
1991,7,173774,MEVE
1991,8,158191,MEVE
1991,9,80823,MEVE
1991,10,45855,MEVE
1991,11,11434,MEVE
1991,12,5227,MEVE
1992,1,5090,MEVE
1992,2,6545,MEVE
1992,3,14674,MEVE
1992,4,31207,MEVE
1992,5,67353,MEVE
1992,6,136273,MEVE
1992,7,172012,MEVE
1992,8,158503,MEVE
1992,9,86893,MEVE
1992,10,48508,MEVE
1992,11,10097,MEVE
1992,12,4925,MEVE
1993,1,3768,MEVE
1993,2,4666,MEVE
1993,3,13283,MEVE
1993,4,28573,MEVE
1993,5,64748,MEVE
1993,6,113462,MEVE
1993,7,150932,MEVE
1993,8,142614,MEVE
1993,9,79541,MEVE
1993,10,48728,MEVE
1993,11,10015,MEVE
1993,12,5724,MEVE
1994,1,6036,MEVE
1994,2,3857,MEVE
1994,3,18712,MEVE
1994,4,25506,MEVE
1994,5,64496,MEVE
1994,6,116635,MEVE
1994,7,156848,MEVE
1994,8,144239,MEVE
1994,9,82263,MEVE
1994,10,50581,MEVE
1994,11,9468,MEVE
1994,12,6390,MEVE
1995,1,4683,MEVE
1995,2,6375,MEVE
1995,3,16118,MEVE
1995,4,26730,MEVE
1995,5,61234,MEVE
1995,6,106569,MEVE
1995,7,168285,MEVE
1995,8,135332,MEVE
1995,9,80150,MEVE
1995,10,45786,MEVE
1995,11,9817,MEVE
1995,12,2715,MEVE
1996,1,4222,MEVE
1996,2,5373,MEVE
1996,3,16284,MEVE
1996,4,28480,MEVE
1996,5,64551,MEVE
1996,6,111471,MEVE
1996,7,149493,MEVE
1996,8,104854,MEVE
1996,9,72755,MEVE
1996,10,43592,MEVE
1996,11,10444,MEVE
1996,12,5841,MEVE
1997,1,4176,MEVE
1997,2,4411,MEVE
1997,3,16079,MEVE
1997,4,24749,MEVE
1997,5,58024,MEVE
1997,6,113185,MEVE
1997,7,145272,MEVE
1997,8,131793,MEVE
1997,9,74904,MEVE
1997,10,40824,MEVE
1997,11,8937,MEVE
1997,12,5366,MEVE
1998,1,4647,MEVE
1998,2,4246,MEVE
1998,3,13083,MEVE
1998,4,24699,MEVE
1998,5,59334,MEVE
1998,6,106280,MEVE
1998,7,134922,MEVE
1998,8,120282,MEVE
1998,9,77771,MEVE
1998,10,44159,MEVE
1998,11,8074,MEVE
1998,12,7059,MEVE
1999,1,5659,MEVE
1999,2,6060,MEVE
1999,3,18890,MEVE
1999,4,23073,MEVE
1999,5,60979,MEVE
1999,6,112029,MEVE
1999,7,140050,MEVE
1999,8,127159,MEVE
1999,9,79689,MEVE
1999,10,43272,MEVE
1999,11,11626,MEVE
1999,12,7250,MEVE
2000,1,5476,MEVE
2000,2,5424,MEVE
2000,3,13508,MEVE
2000,4,24834,MEVE
2000,5,54544,MEVE
2000,6,94990,MEVE
2000,7,75939,MEVE
2000,8,62877,MEVE
2000,9,61826,MEVE
2000,10,36896,MEVE
2000,11,9227,MEVE
2000,12,6746,MEVE
2001,1,5953,MEVE
2001,2,5890,MEVE
2001,3,14448,MEVE
2001,4,25140,MEVE
2001,5,50627,MEVE
2001,6,91085,MEVE
2001,7,112374,MEVE
2001,8,97236,MEVE
2001,9,56142,MEVE
2001,10,37384,MEVE
2001,11,11533,MEVE
2001,12,5597,MEVE
2002,1,5411,MEVE
2002,2,6075,MEVE
2002,3,13074,MEVE
2002,4,21309,MEVE
2002,5,54699,MEVE
2002,6,80180,MEVE
2002,7,75745,MEVE
2002,8,51962,MEVE
2002,9,48431,MEVE
2002,10,34395,MEVE
2002,11,9067,MEVE
2002,12,6037,MEVE
2003,1,5240,MEVE
2003,2,4533,MEVE
2003,3,11270,MEVE
2003,4,22083,MEVE
2003,5,41268,MEVE
2003,6,83797,MEVE
2003,7,86887,MEVE
2003,8,82861,MEVE
2003,9,47380,MEVE
2003,10,36768,MEVE
2003,11,10814,MEVE
2003,12,5689,MEVE
2004,1,3718,MEVE
2004,2,3859,MEVE
2004,3,14438,MEVE
2004,4,21649,MEVE
2004,5,42616,MEVE
2004,6,80600,MEVE
2004,7,96448,MEVE
2004,8,81771,MEVE
2004,9,52791,MEVE
2004,10,33497,MEVE
2004,11,8771,MEVE
2004,12,6653,MEVE
2005,1,5188,MEVE
2005,2,5035,MEVE
2005,3,16579,MEVE
2005,4,22892,MEVE
2005,5,52117,MEVE
2005,6,95570,MEVE
2005,7,105330,MEVE
2005,8,88348,MEVE
2005,9,57200,MEVE
2005,10,31087,MEVE
2005,11,11057,MEVE
2005,12,7930,MEVE
2006,1,5200,MEVE
2006,2,6847,MEVE
2006,3,13867,MEVE
2006,4,25631,MEVE
2006,5,55129,MEVE
2006,6,105832,MEVE
2006,7,118270,MEVE
2006,8,100106,MEVE
2006,9,72272,MEVE
2006,10,32829,MEVE
2006,11,11991,MEVE
2006,12,9274,MEVE
2007,1,4101,MEVE
2007,2,6533,MEVE
2007,3,18123,MEVE
2007,4,24362,MEVE
2007,5,54087,MEVE
2007,6,101158,MEVE
2007,7,108353,MEVE
2007,8,103321,MEVE
2007,9,67942,MEVE
2007,10,31684,MEVE
2007,11,12157,MEVE
2007,12,9281,MEVE
2008,1,4096,MEVE
2008,2,6240,MEVE
2008,3,18573,MEVE
2008,4,24653,MEVE
2008,5,56220,MEVE
2008,6,107110,MEVE
2008,7,113173,MEVE
2008,8,98280,MEVE
2008,9,69946,MEVE
2008,10,38298,MEVE
2008,11,9712,MEVE
2008,12,5145,MEVE
2009,1,4978,MEVE
2009,2,5435,MEVE
2009,3,14645,MEVE
2009,4,23865,MEVE
2009,5,52419,MEVE
2009,6,108944,MEVE
2009,7,118091,MEVE
2009,8,98797,MEVE
2009,9,67224,MEVE
2009,10,37587,MEVE
2009,11,11591,MEVE
2009,12,6801,MEVE
2010,1,4212,MEVE
2010,2,4549,MEVE
2010,3,12112,MEVE
2010,4,26390,MEVE
2010,5,54833,MEVE
2010,6,111802,MEVE
2010,7,116017,MEVE
2010,8,101458,MEVE
2010,9,69169,MEVE
2010,10,40243,MEVE
2010,11,10758,MEVE
2010,12,8169,MEVE
2011,1,5788,MEVE
2011,2,5323,MEVE
2011,3,14311,MEVE
2011,4,24325,MEVE
2011,5,59077,MEVE
2011,6,113928,MEVE
2011,7,120840,MEVE
2011,8,103413,MEVE
2011,9,70453,MEVE
2011,10,37264,MEVE
2011,11,9906,MEVE
2011,12,7701,MEVE
2012,1,6288,MEVE
2012,2,5771,MEVE
2012,3,14411,MEVE
2012,4,25245,MEVE
2012,5,51503,MEVE
2012,6,85908,MEVE
2012,7,98574,MEVE
2012,8,81558,MEVE
2012,9,60439,MEVE
2012,10,40982,MEVE
2012,11,10620,MEVE
2012,12,7561,MEVE
2013,1,5758,MEVE
2013,2,5573,MEVE
2013,3,13963,MEVE
2013,4,23005,MEVE
2013,5,52250,MEVE
2013,6,87746,MEVE
2013,7,99900,MEVE
2013,8,82980,MEVE
2013,9,60415,MEVE
2013,10,9002,MEVE
2013,11,11471,MEVE
2013,12,8174,MEVE
2014,1,6199,MEVE
2014,2,6531,MEVE
